,agent,md_learner,md_psy,md_teacher,n_learnt,n_learnt_end_ss,tau,s,b,m,c,x
4664,4664,Walsh2018,,Leitner,0,0,1.3276322281071904,0.044444444444444446,0.11111111111111112,0.15555555555555556,0.1,0.6
4665,4665,Walsh2018,,Leitner,0,0,0.6382590035046208,0.1,0.17777777777777778,0.022222222222222223,0.1,0.6
4666,4666,Walsh2018,,Leitner,0,1,1.3276322281071904,0.0,0.0,0.06666666666666667,0.1,0.6
4667,4667,Walsh2018,,Leitner,0,16,0.5649154819548765,0.011111111111111112,0.08888888888888889,0.0,0.1,0.6
4668,4668,Walsh2018,,Leitner,0,0,0.9205287735493741,0.08888888888888889,0.13333333333333333,0.15555555555555556,0.1,0.6
4669,4669,Walsh2018,,Leitner,0,0,1.5,0.011111111111111112,0.15555555555555556,0.08888888888888889,0.1,0.6
4670,4670,Walsh2018,,Leitner,0,0,1.1750715554059086,0.06666666666666667,0.022222222222222223,0.08888888888888889,0.1,0.6
4671,4671,Walsh2018,,Leitner,0,0,1.3276322281071904,0.022222222222222223,0.13333333333333333,0.17777777777777778,0.1,0.6
4672,4672,Walsh2018,,Leitner,0,0,1.5,0.03333333333333333,0.06666666666666667,0.0,0.1,0.6
4673,4673,Walsh2018,,Leitner,0,0,1.1750715554059086,0.03333333333333333,0.17777777777777778,0.17777777777777778,0.1,0.6
4674,4674,Walsh2018,,Leitner,0,0,1.1750715554059086,0.07777777777777778,0.08888888888888889,0.06666666666666667,0.1,0.6
4675,4675,Walsh2018,,Leitner,0,0,0.6382590035046208,0.08888888888888889,0.15555555555555556,0.022222222222222223,0.1,0.6
4676,4676,Walsh2018,,Leitner,0,0,1.040041911525952,0.0,0.06666666666666667,0.0,0.1,0.6
4677,4677,Walsh2018,,Leitner,0,0,0.5,0.022222222222222223,0.15555555555555556,0.17777777777777778,0.1,0.6
4678,4678,Walsh2018,,Leitner,0,0,1.5,0.044444444444444446,0.2,0.0,0.1,0.6
4679,4679,Walsh2018,,Leitner,0,0,1.040041911525952,0.044444444444444446,0.08888888888888889,0.06666666666666667,0.1,0.6
4680,4680,Walsh2018,,Leitner,0,0,1.3276322281071904,0.1,0.044444444444444446,0.08888888888888889,0.1,0.6
4681,4681,Walsh2018,,Leitner,0,0,0.9205287735493741,0.07777777777777778,0.2,0.13333333333333333,0.1,0.6
4682,4682,Walsh2018,,Leitner,0,0,0.7211247851537042,0.08888888888888889,0.044444444444444446,0.2,0.1,0.6
4683,4683,Walsh2018,,Leitner,4,3,0.6382590035046208,0.08888888888888889,0.0,0.13333333333333333,0.1,0.6
4684,4684,Walsh2018,,Leitner,0,0,0.6382590035046208,0.07777777777777778,0.15555555555555556,0.17777777777777778,0.1,0.6
4685,4685,Walsh2018,,Leitner,0,3,0.6382590035046208,0.06666666666666667,0.022222222222222223,0.13333333333333333,0.1,0.6
4686,4686,Walsh2018,,Leitner,0,0,0.6382590035046208,0.03333333333333333,0.06666666666666667,0.15555555555555556,0.1,0.6
4687,4687,Walsh2018,,Leitner,0,0,1.3276322281071904,0.06666666666666667,0.022222222222222223,0.044444444444444446,0.1,0.6
4688,4688,Walsh2018,,Leitner,0,0,1.1750715554059086,0.0,0.06666666666666667,0.13333333333333333,0.1,0.6
4689,4689,Walsh2018,,Leitner,0,0,1.3276322281071904,0.1,0.022222222222222223,0.2,0.1,0.6
4690,4690,Walsh2018,,Leitner,0,0,1.1750715554059086,0.08888888888888889,0.13333333333333333,0.06666666666666667,0.1,0.6
4691,4691,Walsh2018,,Leitner,5,4,0.8147491111094232,0.08888888888888889,0.0,0.044444444444444446,0.1,0.6
4692,4692,Walsh2018,,Leitner,0,0,1.5,0.044444444444444446,0.13333333333333333,0.06666666666666667,0.1,0.6
4693,4693,Walsh2018,,Leitner,0,0,0.9205287735493741,0.1,0.13333333333333333,0.044444444444444446,0.1,0.6
4694,4694,Walsh2018,,Leitner,0,54,0.5,0.05555555555555556,0.06666666666666667,0.0,0.1,0.6
4695,4695,Walsh2018,,Leitner,0,0,1.1750715554059086,0.011111111111111112,0.15555555555555556,0.2,0.1,0.6
4696,4696,Walsh2018,,Leitner,0,0,1.5,0.011111111111111112,0.06666666666666667,0.0,0.1,0.6
4697,4697,Walsh2018,,Leitner,0,0,1.1750715554059086,0.08888888888888889,0.044444444444444446,0.17777777777777778,0.1,0.6
4698,4698,Walsh2018,,Leitner,0,0,1.040041911525952,0.011111111111111112,0.08888888888888889,0.08888888888888889,0.1,0.6
4699,4699,Walsh2018,,Leitner,0,0,0.8147491111094232,0.0,0.08888888888888889,0.11111111111111112,0.1,0.6
4700,4700,Walsh2018,,Leitner,0,0,1.040041911525952,0.07777777777777778,0.13333333333333333,0.13333333333333333,0.1,0.6
4701,4701,Walsh2018,,Leitner,0,2,0.9205287735493741,0.08888888888888889,0.022222222222222223,0.0,0.1,0.6
4702,4702,Walsh2018,,Leitner,0,0,1.040041911525952,0.044444444444444446,0.15555555555555556,0.2,0.1,0.6
4703,4703,Walsh2018,,Leitner,0,0,0.6382590035046208,0.05555555555555556,0.11111111111111112,0.0,0.1,0.6
4704,4704,Walsh2018,,Leitner,0,0,0.7211247851537042,0.0,0.08888888888888889,0.15555555555555556,0.1,0.6
4705,4705,Walsh2018,,Leitner,0,0,0.9205287735493741,0.022222222222222223,0.08888888888888889,0.022222222222222223,0.1,0.6
4706,4706,Walsh2018,,Leitner,0,0,1.040041911525952,0.05555555555555556,0.11111111111111112,0.11111111111111112,0.1,0.6
4707,4707,Walsh2018,,Leitner,0,0,0.5,0.0,0.08888888888888889,0.15555555555555556,0.1,0.6
4708,4708,Walsh2018,,Leitner,0,0,0.5,0.08888888888888889,0.044444444444444446,0.17777777777777778,0.1,0.6
4709,4709,Walsh2018,,Leitner,0,0,1.040041911525952,0.1,0.06666666666666667,0.044444444444444446,0.1,0.6
4710,4710,Walsh2018,,Leitner,0,0,1.3276322281071904,0.07777777777777778,0.11111111111111112,0.0,0.1,0.6
4711,4711,Walsh2018,,Leitner,0,0,0.8147491111094232,0.05555555555555556,0.06666666666666667,0.17777777777777778,0.1,0.6
4712,4712,Walsh2018,,Leitner,0,0,0.7211247851537042,0.022222222222222223,0.17777777777777778,0.17777777777777778,0.1,0.6
4713,4713,Walsh2018,,Leitner,0,0,0.8147491111094232,0.0,0.13333333333333333,0.13333333333333333,0.1,0.6
4714,4714,Walsh2018,,Leitner,15,14,0.5,0.011111111111111112,0.022222222222222223,0.06666666666666667,0.1,0.6
4715,4715,Walsh2018,,Leitner,4,3,0.9205287735493741,0.05555555555555556,0.022222222222222223,0.022222222222222223,0.1,0.6
4716,4716,Walsh2018,,Leitner,0,0,0.5649154819548765,0.022222222222222223,0.11111111111111112,0.022222222222222223,0.1,0.6
4717,4717,Walsh2018,,Leitner,0,0,1.5,0.0,0.11111111111111112,0.044444444444444446,0.1,0.6
4718,4718,Walsh2018,,Leitner,0,0,0.6382590035046208,0.05555555555555556,0.2,0.11111111111111112,0.1,0.6
4719,4719,Walsh2018,,Leitner,0,0,1.1750715554059086,0.044444444444444446,0.11111111111111112,0.11111111111111112,0.1,0.6
4720,4720,Walsh2018,,Leitner,0,0,1.5,0.022222222222222223,0.0,0.15555555555555556,0.1,0.6
4721,4721,Walsh2018,,Leitner,0,0,1.3276322281071904,0.011111111111111112,0.0,0.08888888888888889,0.1,0.6
4722,4722,Walsh2018,,Leitner,0,3,0.5649154819548765,0.03333333333333333,0.022222222222222223,0.17777777777777778,0.1,0.6
4723,4723,Walsh2018,,Leitner,8,7,0.6382590035046208,0.0,0.022222222222222223,0.06666666666666667,0.1,0.6
4724,4724,Walsh2018,,Leitner,0,0,0.5649154819548765,0.05555555555555556,0.13333333333333333,0.2,0.1,0.6
4725,4725,Walsh2018,,Leitner,0,6,0.5,0.011111111111111112,0.08888888888888889,0.06666666666666667,0.1,0.6
4726,4726,Walsh2018,,Leitner,5,4,0.5,0.0,0.0,0.15555555555555556,0.1,0.6
4727,4727,Walsh2018,,Leitner,0,0,0.6382590035046208,0.1,0.2,0.06666666666666667,0.1,0.6
4728,4728,Walsh2018,,Leitner,0,0,1.1750715554059086,0.03333333333333333,0.022222222222222223,0.15555555555555556,0.1,0.6
4729,4729,Walsh2018,,Leitner,4,3,0.5649154819548765,0.011111111111111112,0.022222222222222223,0.13333333333333333,0.1,0.6
4730,4730,Walsh2018,,Leitner,0,0,1.3276322281071904,0.08888888888888889,0.13333333333333333,0.13333333333333333,0.1,0.6
4731,4731,Walsh2018,,Leitner,0,0,1.040041911525952,0.06666666666666667,0.044444444444444446,0.06666666666666667,0.1,0.6
4732,4732,Walsh2018,,Leitner,0,0,1.3276322281071904,0.044444444444444446,0.08888888888888889,0.0,0.1,0.6
4733,4733,Walsh2018,,Leitner,0,0,0.7211247851537042,0.044444444444444446,0.08888888888888889,0.08888888888888889,0.1,0.6
4734,4734,Walsh2018,,Leitner,0,0,0.9205287735493741,0.06666666666666667,0.15555555555555556,0.13333333333333333,0.1,0.6
4735,4735,Walsh2018,,Leitner,0,0,1.1750715554059086,0.044444444444444446,0.06666666666666667,0.0,0.1,0.6
4736,4736,Walsh2018,,Leitner,0,0,1.1750715554059086,0.08888888888888889,0.15555555555555556,0.15555555555555556,0.1,0.6
4737,4737,Walsh2018,,Leitner,0,0,0.6382590035046208,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.1,0.6
4738,4738,Walsh2018,,Leitner,0,0,0.6382590035046208,0.011111111111111112,0.15555555555555556,0.15555555555555556,0.1,0.6
4739,4739,Walsh2018,,Leitner,0,0,0.7211247851537042,0.044444444444444446,0.13333333333333333,0.11111111111111112,0.1,0.6
4740,4740,Walsh2018,,Leitner,0,0,0.6382590035046208,0.011111111111111112,0.06666666666666667,0.13333333333333333,0.1,0.6
4741,4741,Walsh2018,,Leitner,0,0,1.5,0.1,0.17777777777777778,0.13333333333333333,0.1,0.6
4742,4742,Walsh2018,,Leitner,0,0,1.3276322281071904,0.022222222222222223,0.044444444444444446,0.0,0.1,0.6
4743,4743,Walsh2018,,Leitner,0,0,1.5,0.022222222222222223,0.044444444444444446,0.13333333333333333,0.1,0.6
4744,4744,Walsh2018,,Leitner,0,0,1.3276322281071904,0.03333333333333333,0.044444444444444446,0.08888888888888889,0.1,0.6
4745,4745,Walsh2018,,Leitner,0,0,0.5649154819548765,0.08888888888888889,0.17777777777777778,0.044444444444444446,0.1,0.6
4746,4746,Walsh2018,,Leitner,0,0,1.5,0.07777777777777778,0.2,0.2,0.1,0.6
4747,4747,Walsh2018,,Leitner,0,0,1.5,0.011111111111111112,0.13333333333333333,0.2,0.1,0.6
4748,4748,Walsh2018,,Leitner,0,0,0.5,0.044444444444444446,0.17777777777777778,0.17777777777777778,0.1,0.6
4749,4749,Walsh2018,,Leitner,0,0,0.8147491111094232,0.08888888888888889,0.044444444444444446,0.17777777777777778,0.1,0.6
4750,4750,Walsh2018,,Leitner,0,0,1.040041911525952,0.022222222222222223,0.06666666666666667,0.17777777777777778,0.1,0.6
4751,4751,Walsh2018,,Leitner,0,0,1.040041911525952,0.1,0.2,0.11111111111111112,0.1,0.6
4752,4752,Walsh2018,,Leitner,0,0,0.5649154819548765,0.1,0.15555555555555556,0.0,0.1,0.6
4753,4753,Walsh2018,,Leitner,0,0,0.5,0.07777777777777778,0.17777777777777778,0.06666666666666667,0.1,0.6
4754,4754,Walsh2018,,Leitner,0,0,0.8147491111094232,0.011111111111111112,0.06666666666666667,0.08888888888888889,0.1,0.6
4755,4755,Walsh2018,,Leitner,0,0,0.7211247851537042,0.06666666666666667,0.2,0.08888888888888889,0.1,0.6
4756,4756,Walsh2018,,Leitner,0,0,1.1750715554059086,0.044444444444444446,0.06666666666666667,0.022222222222222223,0.1,0.6
4757,4757,Walsh2018,,Leitner,0,0,1.040041911525952,0.06666666666666667,0.17777777777777778,0.13333333333333333,0.1,0.6
4758,4758,Walsh2018,,Leitner,0,0,0.9205287735493741,0.06666666666666667,0.044444444444444446,0.06666666666666667,0.1,0.6
4759,4759,Walsh2018,,Leitner,0,0,1.1750715554059086,0.0,0.0,0.17777777777777778,0.1,0.6
4760,4760,Walsh2018,,Leitner,0,0,1.1750715554059086,0.022222222222222223,0.022222222222222223,0.13333333333333333,0.1,0.6
4761,4761,Walsh2018,,Leitner,2,1,0.9205287735493741,0.022222222222222223,0.0,0.08888888888888889,0.1,0.6
4762,4762,Walsh2018,,Leitner,0,6,0.7211247851537042,0.08888888888888889,0.044444444444444446,0.0,0.1,0.6
4763,4763,Walsh2018,,Leitner,0,0,1.1750715554059086,0.1,0.2,0.17777777777777778,0.1,0.6
4764,4764,Walsh2018,,Leitner,0,0,0.6382590035046208,0.1,0.08888888888888889,0.17777777777777778,0.1,0.6
4765,4765,Walsh2018,,Leitner,0,0,1.040041911525952,0.1,0.044444444444444446,0.06666666666666667,0.1,0.6
4766,4766,Walsh2018,,Leitner,0,0,0.7211247851537042,0.022222222222222223,0.15555555555555556,0.11111111111111112,0.1,0.6
4767,4767,Walsh2018,,Leitner,0,0,0.7211247851537042,0.06666666666666667,0.08888888888888889,0.11111111111111112,0.1,0.6
4768,4768,Walsh2018,,Leitner,0,0,0.5,0.03333333333333333,0.17777777777777778,0.06666666666666667,0.1,0.6
4769,4769,Walsh2018,,Leitner,0,3,0.5,0.022222222222222223,0.044444444444444446,0.17777777777777778,0.1,0.6
4770,4770,Walsh2018,,Leitner,0,0,1.1750715554059086,0.07777777777777778,0.08888888888888889,0.022222222222222223,0.1,0.6
4771,4771,Walsh2018,,Leitner,0,0,0.6382590035046208,0.07777777777777778,0.17777777777777778,0.2,0.1,0.6
4772,4772,Walsh2018,,Leitner,0,0,1.1750715554059086,0.1,0.022222222222222223,0.13333333333333333,0.1,0.6
4773,4773,Walsh2018,,Leitner,0,0,1.1750715554059086,0.08888888888888889,0.044444444444444446,0.2,0.1,0.6
4774,4774,Walsh2018,,Leitner,0,0,1.5,0.1,0.11111111111111112,0.06666666666666667,0.1,0.6
4775,4775,Walsh2018,,Leitner,0,0,1.040041911525952,0.022222222222222223,0.17777777777777778,0.022222222222222223,0.1,0.6
4776,4776,Walsh2018,,Leitner,0,0,1.5,0.011111111111111112,0.08888888888888889,0.08888888888888889,0.1,0.6
4777,4777,Walsh2018,,Leitner,0,0,1.3276322281071904,0.022222222222222223,0.11111111111111112,0.11111111111111112,0.1,0.6
4778,4778,Walsh2018,,Leitner,0,0,0.9205287735493741,0.08888888888888889,0.044444444444444446,0.022222222222222223,0.1,0.6
4779,4779,Walsh2018,,Leitner,0,2,0.5649154819548765,0.08888888888888889,0.044444444444444446,0.11111111111111112,0.1,0.6
4780,4780,Walsh2018,,Leitner,0,0,1.040041911525952,0.011111111111111112,0.0,0.17777777777777778,0.1,0.6
4781,4781,Walsh2018,,Leitner,0,0,0.6382590035046208,0.08888888888888889,0.17777777777777778,0.2,0.1,0.6
4782,4782,Walsh2018,,Leitner,0,0,1.040041911525952,0.07777777777777778,0.11111111111111112,0.17777777777777778,0.1,0.6
4783,4783,Walsh2018,,Leitner,0,0,1.1750715554059086,0.05555555555555556,0.11111111111111112,0.13333333333333333,0.1,0.6
4784,4784,Walsh2018,,Leitner,0,0,0.5649154819548765,0.03333333333333333,0.044444444444444446,0.2,0.1,0.6
4785,4785,Walsh2018,,Leitner,0,0,1.1750715554059086,0.03333333333333333,0.15555555555555556,0.0,0.1,0.6
4786,4786,Walsh2018,,Leitner,0,5,0.6382590035046208,0.03333333333333333,0.06666666666666667,0.044444444444444446,0.1,0.6
4787,4787,Walsh2018,,Leitner,0,0,1.1750715554059086,0.1,0.06666666666666667,0.13333333333333333,0.1,0.6
4788,4788,Walsh2018,,Leitner,0,0,0.9205287735493741,0.011111111111111112,0.2,0.06666666666666667,0.1,0.6
4789,4789,Walsh2018,,Leitner,0,0,0.9205287735493741,0.011111111111111112,0.15555555555555556,0.13333333333333333,0.1,0.6
4790,4790,Walsh2018,,Leitner,0,0,0.5649154819548765,0.1,0.13333333333333333,0.08888888888888889,0.1,0.6
4791,4791,Walsh2018,,Leitner,0,0,1.3276322281071904,0.1,0.13333333333333333,0.15555555555555556,0.1,0.6
4792,4792,Walsh2018,,Leitner,0,3,0.5649154819548765,0.1,0.022222222222222223,0.15555555555555556,0.1,0.6
4793,4793,Walsh2018,,Leitner,0,0,1.3276322281071904,0.022222222222222223,0.2,0.022222222222222223,0.1,0.6
4794,4794,Walsh2018,,Leitner,0,0,0.5649154819548765,0.08888888888888889,0.15555555555555556,0.08888888888888889,0.1,0.6
4795,4795,Walsh2018,,Leitner,0,0,1.040041911525952,0.03333333333333333,0.044444444444444446,0.11111111111111112,0.1,0.6
4796,4796,Walsh2018,,Leitner,59,59,0.5649154819548765,0.022222222222222223,0.0,0.0,0.1,0.6
4797,4797,Walsh2018,,Leitner,0,0,0.6382590035046208,0.07777777777777778,0.06666666666666667,0.15555555555555556,0.1,0.6
4798,4798,Walsh2018,,Leitner,20,20,1.3276322281071904,0.011111111111111112,0.0,0.0,0.1,0.6
4799,4799,Walsh2018,,Leitner,2,1,1.3276322281071904,0.022222222222222223,0.0,0.044444444444444446,0.1,0.6
4800,4800,Walsh2018,,Leitner,0,0,1.040041911525952,0.0,0.08888888888888889,0.15555555555555556,0.1,0.6
4801,4801,Walsh2018,,Leitner,0,0,0.9205287735493741,0.022222222222222223,0.08888888888888889,0.2,0.1,0.6
4802,4802,Walsh2018,,Leitner,0,0,1.5,0.07777777777777778,0.08888888888888889,0.08888888888888889,0.1,0.6
4803,4803,Walsh2018,,Leitner,14,13,0.5,0.06666666666666667,0.022222222222222223,0.06666666666666667,0.1,0.6
4804,4804,Walsh2018,,Leitner,0,0,0.9205287735493741,0.08888888888888889,0.11111111111111112,0.044444444444444446,0.1,0.6
4805,4805,Walsh2018,,Leitner,0,0,0.5,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.1,0.6
4806,4806,Walsh2018,,Leitner,0,0,0.5649154819548765,0.1,0.044444444444444446,0.2,0.1,0.6
4807,4807,Walsh2018,,Leitner,15,14,0.6382590035046208,0.022222222222222223,0.0,0.044444444444444446,0.1,0.6
4808,4808,Walsh2018,,Leitner,0,0,0.6382590035046208,0.0,0.17777777777777778,0.0,0.1,0.6
4809,4809,Walsh2018,,Leitner,0,0,1.3276322281071904,0.0,0.11111111111111112,0.044444444444444446,0.1,0.6
4810,4810,Walsh2018,,Leitner,7,6,0.6382590035046208,0.022222222222222223,0.022222222222222223,0.06666666666666667,0.1,0.6
4811,4811,Walsh2018,,Leitner,0,4,0.5,0.05555555555555556,0.08888888888888889,0.0,0.1,0.6
4812,4812,Walsh2018,,Leitner,0,0,0.5649154819548765,0.044444444444444446,0.11111111111111112,0.11111111111111112,0.1,0.6
4813,4813,Walsh2018,,Leitner,0,2,0.6382590035046208,0.0,0.022222222222222223,0.15555555555555556,0.1,0.6
4814,4814,Walsh2018,,Leitner,0,0,1.1750715554059086,0.011111111111111112,0.13333333333333333,0.2,0.1,0.6
4815,4815,Walsh2018,,Leitner,0,0,1.1750715554059086,0.022222222222222223,0.11111111111111112,0.13333333333333333,0.1,0.6
4816,4816,Walsh2018,,Leitner,0,0,1.5,0.0,0.11111111111111112,0.08888888888888889,0.1,0.6
4817,4817,Walsh2018,,Leitner,0,1,0.5,0.03333333333333333,0.044444444444444446,0.2,0.1,0.6
4818,4818,Walsh2018,,Leitner,0,0,0.6382590035046208,0.05555555555555556,0.2,0.15555555555555556,0.1,0.6
4819,4819,Walsh2018,,Leitner,0,0,1.1750715554059086,0.07777777777777778,0.15555555555555556,0.2,0.1,0.6
4820,4820,Walsh2018,,Leitner,0,0,1.040041911525952,0.08888888888888889,0.08888888888888889,0.15555555555555556,0.1,0.6
4821,4821,Walsh2018,,Leitner,0,0,1.3276322281071904,0.1,0.11111111111111112,0.06666666666666667,0.1,0.6
4822,4822,Walsh2018,,Leitner,0,0,0.9205287735493741,0.1,0.11111111111111112,0.11111111111111112,0.1,0.6
4823,4823,Walsh2018,,Leitner,0,0,1.1750715554059086,0.022222222222222223,0.15555555555555556,0.0,0.1,0.6
4824,4824,Walsh2018,,Leitner,0,0,1.040041911525952,0.1,0.11111111111111112,0.15555555555555556,0.1,0.6
4825,4825,Walsh2018,,Leitner,0,0,0.5,0.1,0.11111111111111112,0.2,0.1,0.6
4826,4826,Walsh2018,,Leitner,0,0,0.5,0.03333333333333333,0.06666666666666667,0.15555555555555556,0.1,0.6
4827,4827,Walsh2018,,Leitner,0,0,1.5,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.1,0.6
4828,4828,Walsh2018,,Leitner,51,53,0.7211247851537042,0.1,0.022222222222222223,0.0,0.1,0.6
4829,4829,Walsh2018,,Leitner,0,0,1.5,0.07777777777777778,0.13333333333333333,0.13333333333333333,0.1,0.6
4830,4830,Walsh2018,,Leitner,0,0,1.3276322281071904,0.011111111111111112,0.044444444444444446,0.2,0.1,0.6
4831,4831,Walsh2018,,Leitner,0,1,0.9205287735493741,0.011111111111111112,0.022222222222222223,0.08888888888888889,0.1,0.6
4832,4832,Walsh2018,,Leitner,0,0,1.5,0.05555555555555556,0.15555555555555556,0.044444444444444446,0.1,0.6
4833,4833,Walsh2018,,Leitner,0,0,1.3276322281071904,0.011111111111111112,0.022222222222222223,0.15555555555555556,0.1,0.6
4834,4834,Walsh2018,,Leitner,0,0,0.8147491111094232,0.044444444444444446,0.17777777777777778,0.15555555555555556,0.1,0.6
4835,4835,Walsh2018,,Leitner,0,0,1.5,0.044444444444444446,0.11111111111111112,0.022222222222222223,0.1,0.6
4836,4836,Walsh2018,,Leitner,0,0,1.3276322281071904,0.05555555555555556,0.044444444444444446,0.13333333333333333,0.1,0.6
4837,4837,Walsh2018,,Leitner,0,0,1.5,0.08888888888888889,0.11111111111111112,0.17777777777777778,0.1,0.6
4838,4838,Walsh2018,,Leitner,0,0,1.5,0.0,0.2,0.13333333333333333,0.1,0.6
4839,4839,Walsh2018,,Leitner,2,1,1.040041911525952,0.05555555555555556,0.0,0.044444444444444446,0.1,0.6
4840,4840,Walsh2018,,Leitner,0,3,0.6382590035046208,0.07777777777777778,0.0,0.17777777777777778,0.1,0.6
4841,4841,Walsh2018,,Leitner,0,0,1.1750715554059086,0.05555555555555556,0.044444444444444446,0.17777777777777778,0.1,0.6
4842,4842,Walsh2018,,Leitner,0,0,0.7211247851537042,0.011111111111111112,0.08888888888888889,0.11111111111111112,0.1,0.6
4843,4843,Walsh2018,,Leitner,0,1,0.8147491111094232,0.0,0.044444444444444446,0.08888888888888889,0.1,0.6
4844,4844,Walsh2018,,Leitner,0,0,0.7211247851537042,0.011111111111111112,0.08888888888888889,0.2,0.1,0.6
4845,4845,Walsh2018,,Leitner,0,0,1.1750715554059086,0.07777777777777778,0.022222222222222223,0.13333333333333333,0.1,0.6
4846,4846,Walsh2018,,Leitner,0,0,0.9205287735493741,0.03333333333333333,0.11111111111111112,0.15555555555555556,0.1,0.6
4847,4847,Walsh2018,,Leitner,0,0,1.3276322281071904,0.03333333333333333,0.11111111111111112,0.11111111111111112,0.1,0.6
4848,4848,Walsh2018,,Leitner,0,0,1.040041911525952,0.044444444444444446,0.15555555555555556,0.06666666666666667,0.1,0.6
4849,4849,Walsh2018,,Leitner,0,0,0.8147491111094232,0.011111111111111112,0.17777777777777778,0.022222222222222223,0.1,0.6
4850,4850,Walsh2018,,Leitner,0,0,1.5,0.044444444444444446,0.11111111111111112,0.11111111111111112,0.1,0.6
4851,4851,Walsh2018,,Leitner,0,0,1.040041911525952,0.011111111111111112,0.044444444444444446,0.13333333333333333,0.1,0.6
4852,4852,Walsh2018,,Leitner,0,1,0.5,0.0,0.06666666666666667,0.17777777777777778,0.1,0.6
4853,4853,Walsh2018,,Leitner,0,0,0.8147491111094232,0.011111111111111112,0.15555555555555556,0.0,0.1,0.6
4854,4854,Walsh2018,,Leitner,0,0,1.3276322281071904,0.06666666666666667,0.0,0.2,0.1,0.6
4855,4855,Walsh2018,,Leitner,0,5,0.5,0.03333333333333333,0.06666666666666667,0.08888888888888889,0.1,0.6
4856,4856,Walsh2018,,Leitner,0,0,0.5,0.07777777777777778,0.13333333333333333,0.11111111111111112,0.1,0.6
4857,4857,Walsh2018,,Leitner,16,15,0.5,0.044444444444444446,0.0,0.044444444444444446,0.1,0.6
4858,4858,Walsh2018,,Leitner,0,0,0.6382590035046208,0.07777777777777778,0.13333333333333333,0.06666666666666667,0.1,0.6
4859,4859,Walsh2018,,Leitner,0,0,1.1750715554059086,0.03333333333333333,0.044444444444444446,0.06666666666666667,0.1,0.6
4860,4860,Walsh2018,,Leitner,0,0,0.6382590035046208,0.05555555555555556,0.08888888888888889,0.2,0.1,0.6
4861,4861,Walsh2018,,Leitner,0,0,0.5649154819548765,0.044444444444444446,0.06666666666666667,0.11111111111111112,0.1,0.6
4862,4862,Walsh2018,,Leitner,4,3,0.5,0.022222222222222223,0.022222222222222223,0.15555555555555556,0.1,0.6
4863,4863,Walsh2018,,Leitner,0,0,1.3276322281071904,0.044444444444444446,0.2,0.11111111111111112,0.1,0.6
4864,4864,Walsh2018,,Leitner,0,0,1.3276322281071904,0.022222222222222223,0.06666666666666667,0.15555555555555556,0.1,0.6
4865,4865,Walsh2018,,Leitner,4,3,0.8147491111094232,0.1,0.0,0.06666666666666667,0.1,0.6
4866,4866,Walsh2018,,Leitner,0,0,0.7211247851537042,0.1,0.17777777777777778,0.022222222222222223,0.1,0.6
4867,4867,Walsh2018,,Leitner,0,0,1.040041911525952,0.011111111111111112,0.15555555555555556,0.06666666666666667,0.1,0.6
4868,4868,Walsh2018,,Leitner,0,0,1.040041911525952,0.044444444444444446,0.044444444444444446,0.0,0.1,0.6
4869,4869,Walsh2018,,Leitner,0,3,0.6382590035046208,0.07777777777777778,0.022222222222222223,0.11111111111111112,0.1,0.6
4870,4870,Walsh2018,,Leitner,0,8,0.5649154819548765,0.044444444444444446,0.06666666666666667,0.044444444444444446,0.1,0.6
4871,4871,Walsh2018,,Leitner,0,0,1.1750715554059086,0.07777777777777778,0.2,0.08888888888888889,0.1,0.6
4872,4872,Walsh2018,,Leitner,0,0,0.9205287735493741,0.08888888888888889,0.044444444444444446,0.0,0.1,0.6
4873,4873,Walsh2018,,Leitner,0,0,1.5,0.03333333333333333,0.2,0.13333333333333333,0.1,0.6
4874,4874,Walsh2018,,Leitner,0,0,1.1750715554059086,0.07777777777777778,0.11111111111111112,0.08888888888888889,0.1,0.6
4875,4875,Walsh2018,,Leitner,0,0,1.3276322281071904,0.06666666666666667,0.022222222222222223,0.17777777777777778,0.1,0.6
4876,4876,Walsh2018,,Leitner,0,0,0.7211247851537042,0.06666666666666667,0.13333333333333333,0.08888888888888889,0.1,0.6
4877,4877,Walsh2018,,Leitner,4,3,0.5,0.1,0.0,0.15555555555555556,0.1,0.6
4878,4878,Walsh2018,,Leitner,0,0,0.5,0.06666666666666667,0.11111111111111112,0.044444444444444446,0.1,0.6
4879,4879,Walsh2018,,Leitner,0,0,1.5,0.1,0.2,0.06666666666666667,0.1,0.6
4880,4880,Walsh2018,,Leitner,0,0,0.5649154819548765,0.1,0.08888888888888889,0.17777777777777778,0.1,0.6
4881,4881,Walsh2018,,Leitner,0,0,0.9205287735493741,0.05555555555555556,0.15555555555555556,0.11111111111111112,0.1,0.6
4882,4882,Walsh2018,,Leitner,0,0,1.5,0.07777777777777778,0.022222222222222223,0.06666666666666667,0.1,0.6
4883,4883,Walsh2018,,Leitner,14,13,0.7211247851537042,0.044444444444444446,0.0,0.044444444444444446,0.1,0.6
4884,4884,Walsh2018,,Leitner,0,0,1.3276322281071904,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.1,0.6
